Retrieved by E4-util: 2012/01/16,13:56:13                            1 0  0    0
 4.009000+3 8.934761+0         -1          0          0          1 409 1451    1
 0.000000+0 0.000000+0          0          0          0          6 409 1451    2
 9.991673-1 1.130000+8          1          0      10010          7 409 1451    3
 0.000000+0 0.000000+0          0          0         10         17 409 1451    4
  4-Be-  9 LANL       EVAL-NOV88 P.G.Young, E.D.Arthur             409 1451    5
                      DIST-DEC06 REV1-                 20111222    409 1451    6
----ENDF/B-VII.1      MATERIAL  409         REVISION 1             409 1451    7
-----INCIDENT PROTON DATA                                          409 1451    8
------ENDF-6 FORMAT                                                409 1451    9
                                                                   409 1451   10
 REFERENCE: P. G. Young, E. D. Arthur, et al, "Transport Data      409 1451   11
 Libraries for Incident Proton and Neutron Energies to 100 Mev,"   409 1451   12
 Los Alamos National Laboratory report LA-11753-MS (July 1990).    409 1451   13
 0.000000+0 1.130000+8          0          1        111         37 409 6  5 1025
 0.000000+0 0.000000+0 0.000000+0 1.124000+4 2.019624-9 2.458794-4 409 6  5 1026
 2.248000+4 3.751314-9 4.917588-4 8.994000+4 7.106773-9 1.967473-3 409 6  5 1027
 2.248400+5 1.124339-8 4.918463-3 3.822300+5 1.464987-8 8.361431-3 409 6  5 1028
 4.047100+5 1.687234-8 8.853190-3 6.745200+5 9.592537-8 5.283062-3 409 6  5 1029
 6.970000+5 1.144114-7 4.610175-3 1.146680+6 3.774089-8 2.381801-2 409 6  5 1030
 1.596350+6 1.956138-8 6.615203-2 2.046030+6 2.316352-8 7.811427-2 409 6  5 1031
 3.395060+6 2.851420-8 1.127295-1 3.844740+6 4.122639-8 8.510091-2 409 6  5 1032
 4.744100+6 3.176892-8 1.261062-1 7.442160+6 3.360344-8 1.675222-1 409 6  5 1033
 9.690550+6 3.229710-8 2.056978-1 1.238861+7 2.439612-8 2.699573-1 409 6  5 1034
 1.328797+7 2.247984-8 2.909421-1 1.373765+7 2.482769-8 2.628967-1 409 6  5 1035
 1.418732+7 2.455085-8 2.654711-1 1.463700+7 2.011576-8 3.238541-1 409 6  5 1036
 1.913377+7 1.595347-8 4.495596-1 2.902668+7 1.152540-8 7.484014-1 409 6  5 1037
 3.442281+7 9.750296-9 8.666627-1 4.161765+7 8.145251-9 9.526862-1 409 6  5 1038
 6.949765+7 3.960715-9 1.000000+0 8.298797+7 1.259287-9 1.000000+0 409 6  5 1039
 8.568603+7 6.46047-10 1.000000+0 8.658539+7 7.25461-10 1.000000+0 409 6  5 1040
 8.703507+7 6.73088-10 1.000000+0 8.748474+7 2.93551-10 1.000000+0 409 6  5 1041
 8.793442+7 0.000000+0 1.000000+0 8.928345+7 0.000000+0 1.000000+0 409 6  5 1042
 8.973313+7 1.81762-10 1.000000+0 9.018281+7 1.49808-10 1.000000+0 409 6  5 1043
 9.063249+7 0.000000+0 1.000000+0                                  409 6  5 1044
 1.001000+3 9.991673-1          0          1          1         47 409 6  5 1045
         47          2                                             409 6  5 1046
 1.867900+6 0.000000+0 2.000000+6 1.131883-4 2.500000+6 1.057387-1 409 6  5 1047
 3.000000+6 1.270401-1 3.500000+6 2.067433-1 4.000000+6 2.657655-1 409 6  5 1048
 4.500000+6 2.623447-1 5.000000+6 2.627995-1 5.500000+6 2.617582-1 409 6  5 1049
 6.000000+6 2.881297-1 6.500000+6 3.439136-1 7.000000+6 3.981901-1 409 6  5 1050
 7.500000+6 4.236652-1 8.000000+6 4.615589-1 8.500000+6 4.800823-1 409 6  5 1051
 9.000000+6 3.841461-1 9.500000+6 3.951125-1 1.000000+7 4.155487-1 409 6  5 1052
 1.100000+7 4.479999-1 1.200000+7 4.771807-1 1.300000+7 5.251934-1 409 6  5 1053
 1.400000+7 5.534176-1 1.600000+7 6.131498-1 1.800000+7 6.438005-1 409 6  5 1054
 2.000000+7 6.741289-1 2.200000+7 6.888496-1 2.400000+7 5.743643-1 409 6  5 1055
 2.600000+7 5.952181-1 2.800000+7 6.145129-1 3.000000+7 6.356581-1 409 6  5 1056
 3.250000+7 6.569956-1 3.500000+7 6.772743-1 3.750000+7 6.948425-1 409 6  5 1057
 4.000000+7 7.152377-1 4.500000+7 5.860919-1 5.000000+7 5.848522-1 409 6  5 1058
 5.500000+7 6.036934-1 6.000000+7 6.232449-1 6.500000+7 6.443622-1 409 6  5 1059
 7.000000+7 6.672218-1 7.500000+7 6.966781-1 8.000000+7 7.188490-1 409 6  5 1060
 8.500000+7 7.415483-1 9.000000+7 7.646486-1 9.500000+7 7.880341-1 409 6  5 1061
 1.000000+8 8.116703-1 1.130000+8 8.774108-1                       409 6  5 1062
 0.000000+0 0.000000+0          2          2          1         47 409 6  5 1063
         47          2                                             409 6  5 1064
 0.000000+0 1.867900+6          0          1         27          9 409 6  5 1065
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1066
 8.994000+4 1.952574-6 0.000000+0 1.798700+5 0.000000+0 0.000000+0 409 6  5 1067
 1.438970+6 0.000000+0 0.000000+0 1.528900+6 1.636805-6 0.000000+0 409 6  5 1068
 1.618840+6 6.803630-6 0.000000+0 1.708770+6 1.653623-6 0.000000+0 409 6  5 1069
 1.798710+6 0.000000+0 0.000000+0                                  409 6  5 1070
 0.000000+0 2.000000+6          0          1         27          9 409 6  5 1071
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1072
 8.994000+4 1.952574-6 0.000000+0 1.798700+5 0.000000+0 0.000000+0 409 6  5 1073
 1.438970+6 0.000000+0 0.000000+0 1.528900+6 1.636805-6 0.000000+0 409 6  5 1074
 1.618840+6 6.803630-6 0.000000+0 1.708770+6 1.653623-6 0.000000+0 409 6  5 1075
 1.798710+6 0.000000+0 0.000000+0                                  409 6  5 1076
 0.000000+0 2.500000+6          0          1         27          9 409 6  5 1077
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1078
 8.994000+4 2.560821-6 0.000000+0 1.798700+5 7.546665-6 0.000000+0 409 6  5 1079
 2.698100+5 1.096332-6 0.000000+0 3.597400+5 0.000000+0 0.000000+0 409 6  5 1080
 4.496800+5 0.000000+0 0.000000+0 5.396100+5 1.131602-6 0.000000+0 409 6  5 1081
 6.295500+5 0.000000+0 0.000000+0                                  409 6  5 1082
 0.000000+0 3.000000+6          0          1         48         16 409 6  5 1083
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1084
 8.994000+4 2.321771-6 0.000000+0 1.798700+5 6.842195-6 0.000000+0 409 6  5 1085
 2.698100+5 1.208104-6 0.000000+0 3.597400+5 0.000000+0 0.000000+0 409 6  5 1086
 7.194800+5 0.000000+0 0.000000+0 8.094200+5 2.03934-12 0.000000+0 409 6  5 1087
 8.993500+5 1.848657-6 0.000000+0 9.892900+5 2.05095-12 0.000000+0 409 6  5 1088
 1.079230+6 0.000000+0 0.000000+0 2.248390+6 0.000000+0 0.000000+0 409 6  5 1089
 2.338320+6 1.62359-10 0.000000+0 2.428260+6 0.000000+0 0.000000+0 409 6  5 1090
 2.518190+6 1.64868-10 0.000000+0 2.608130+6 0.000000+0 0.000000+0 409 6  5 1091
 0.000000+0 3.500000+6          0          1         54         18 409 6  5 1092
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1093
 8.994000+4 1.304050-6 0.000000+0 1.798700+5 3.842934-6 0.000000+0 409 6  5 1094
 2.698100+5 5.582755-7 0.000000+0 3.597400+5 3.309370-7 0.000000+0 409 6  5 1095
 4.496800+5 0.000000+0 0.000000+0 5.396100+5 0.000000+0 0.000000+0 409 6  5 1096
 6.295500+5 4.481624-6 0.000000+0 7.194800+5 0.000000+0 0.000000+0 409 6  5 1097
 1.169160+6 0.000000+0 0.000000+0 1.259100+6 1.15249-12 0.000000+0 409 6  5 1098
 1.349030+6 1.220716-6 0.000000+0 1.438970+6 1.16235-12 0.000000+0 409 6  5 1099
 1.528900+6 0.000000+0 0.000000+0 2.698060+6 0.000000+0 0.000000+0 409 6  5 1100
 2.788000+6 6.996980-9 0.000000+0 2.877940+6 0.000000+0 0.000000+0 409 6  5 1101
 0.000000+0 4.000000+6          0          1         57         19 409 6  5 1102
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1103
 8.994000+4 8.888266-7 0.000000+0 1.798700+5 2.619348-6 0.000000+0 409 6  5 1104
 2.698100+5 3.805215-7 0.000000+0 3.597400+5 0.000000+0 0.000000+0 409 6  5 1105
 4.496800+5 4.597434-7 0.000000+0 5.396100+5 0.000000+0 0.000000+0 409 6  5 1106
 6.295500+5 0.000000+0 0.000000+0 7.194800+5 1.413012-6 0.000000+0 409 6  5 1107
 8.094200+5 0.000000+0 0.000000+0 9.892900+5 0.000000+0 0.000000+0 409 6  5 1108
 1.079230+6 3.892014-6 0.000000+0 1.169160+6 0.000000+0 0.000000+0 409 6  5 1109
 1.438970+6 0.000000+0 0.000000+0 1.528900+6 2.663741-7 0.000000+0 409 6  5 1110
 1.618840+6 7.242351-7 0.000000+0 1.708770+6 8.971400-7 0.000000+0 409 6  5 1111
 1.798710+6 0.000000+0 0.000000+0                                  409 6  5 1112
 0.000000+0 4.500000+6          0          1         72         24 409 6  5 1113
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1114
 8.994000+4 8.622456-7 0.000000+0 1.798700+5 2.541023-6 0.000000+0 409 6  5 1115
 2.698100+5 3.691423-7 0.000000+0 3.597400+5 0.000000+0 0.000000+0 409 6  5 1116
 5.396100+5 0.000000+0 0.000000+0 6.295500+5 3.37203-12 0.000000+0 409 6  5 1117
 7.194800+5 2.28386-12 0.000000+0 8.094200+5 0.000000+0 0.000000+0 409 6  5 1118
 8.993500+5 1.062709-6 0.000000+0 9.892900+5 0.000000+0 0.000000+0 409 6  5 1119
 1.079230+6 3.08592-12 0.000000+0 1.169160+6 1.417169-6 0.000000+0 409 6  5 1120
 1.259100+6 3.10854-12 0.000000+0 1.349030+6 1.54151-12 0.000000+0 409 6  5 1121
 1.438970+6 3.152395-6 0.000000+0 1.528900+6 3.392862-7 0.000000+0 409 6  5 1122
 1.618840+6 9.224693-7 0.000000+0 1.708770+6 4.674268-8 0.000000+0 409 6  5 1123
 1.798710+6 0.000000+0 0.000000+0 2.068520+6 0.000000+0 0.000000+0 409 6  5 1124
 2.158450+6 8.154890-7 0.000000+0 2.248390+6 0.000000+0 0.000000+0 409 6  5 1125
 0.000000+0 5.000000+6          0          1        102         34 409 6  5 1126
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1127
 8.994000+4 8.683756-7 0.000000+0 1.798700+5 2.559079-6 0.000000+0 409 6  5 1128
 2.698100+5 3.717659-7 0.000000+0 3.597400+5 0.000000+0 0.000000+0 409 6  5 1129
 5.396100+5 0.000000+0 0.000000+0 6.295500+5 1.01333-10 0.000000+0 409 6  5 1130
 7.194800+5 6.86326-11 0.000000+0 8.094200+5 0.000000+0 0.000000+0 409 6  5 1131
 8.993500+5 8.42380-12 0.000000+0 9.892900+5 4.29706-12 0.000000+0 409 6  5 1132
 1.079230+6 1.29392-12 0.000000+0 1.169160+6 1.08336-12 0.000000+0 409 6  5 1133
 1.259100+6 1.007497-6 0.000000+0 1.349030+6 0.000000+0 0.000000+0 409 6  5 1134
 1.438970+6 0.000000+0 0.000000+0 1.528900+6 1.516501-6 0.000000+0 409 6  5 1135
 1.618840+6 9.679511-7 0.000000+0 1.708770+6 4.894910-8 0.000000+0 409 6  5 1136
 1.798710+6 1.43015-12 0.000000+0 1.888650+6 2.662992-6 0.000000+0 409 6  5 1137
 1.978580+6 1.44732-12 0.000000+0 2.068520+6 0.000000+0 0.000000+0 409 6  5 1138
 2.248390+6 4.774241-7 0.000000+0 2.338320+6 1.166653-8 0.000000+0 409 6  5 1139
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 8.003694-7 0.000000+0 409 6  5 1140
 2.608130+6 0.000000+0 0.000000+0 3.867230+6 0.000000+0 0.000000+0 409 6  5 1141
 3.957160+6 1.42039-11 0.000000+0 4.047100+6 0.000000+0 0.000000+0 409 6  5 1142
 4.137030+6 1.45718-11 0.000000+0 4.226970+6 0.000000+0 0.000000+0 409 6  5 1143
 0.000000+0 5.500000+6          0          1        120         40 409 6  5 1144
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 0.000000+0 0.000000+0 409 6  5 1145
 8.994000+4 8.602428-7 0.000000+0 1.798700+5 2.538550-6 0.000000+0 409 6  5 1146
 2.698100+5 3.682854-7 0.000000+0 3.597400+5 0.000000+0 0.000000+0 409 6  5 1147
 5.396100+5 0.000000+0 0.000000+0 6.295500+5 5.61508-10 0.000000+0 409 6  5 1148
 7.194800+5 3.80307-10 0.000000+0 8.094200+5 9.61900-12 0.000000+0 409 6  5 1149
 8.993500+5 2.15635-10 0.000000+0 1.079230+6 5.17942-11 0.000000+0 409 6  5 1150
 1.169160+6 1.80137-11 0.000000+0 1.259100+6 5.39989-12 0.000000+0 409 6  5 1151
 1.349030+6 3.02881-12 0.000000+0 1.438970+6 1.69468-12 0.000000+0 409 6  5 1152
 1.528900+6 3.989517-7 0.000000+0 1.618840+6 1.085124-6 0.000000+0 409 6  5 1153
 1.708770+6 9.716544-7 0.000000+0 1.798710+6 0.000000+0 0.000000+0 409 6  5 1154
 1.888650+6 0.000000+0 0.000000+0 1.978580+6 1.010195-6 0.000000+0 409 6  5 1155
 2.068520+6 0.000000+0 0.000000+0 2.158450+6 2.885470-7 0.000000+0 409 6  5 1156
 2.248390+6 2.983846-6 0.000000+0 2.338320+6 1.419284-8 0.000000+0 409 6  5 1157
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 0.000000+0 0.000000+0 409 6  5 1158
 2.608130+6 8.902822-8 0.000000+0 2.698060+6 1.461441-7 0.000000+0 409 6  5 1159
 2.788000+6 6.458741-9 0.000000+0 2.877940+6 2.719755-9 0.000000+0 409 6  5 1160
 2.967870+6 7.619962-7 0.000000+0 3.057810+6 2.26183-12 0.000000+0 409 6  5 1161
 3.147740+6 0.000000+0 0.000000+0 4.226970+6 0.000000+0 0.000000+0 409 6  5 1162
 4.316900+6 5.28840-11 0.000000+0 4.406840+6 0.000000+0 0.000000+0 409 6  5 1163
 4.496770+6 5.43766-11 0.000000+0 4.586710+6 0.000000+0 0.000000+0 409 6  5 1164
 0.000000+0 6.000000+6          0          1        129         43 409 6  5 1165
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 1.331047-8 0.000000+0 409 6  5 1166
 8.994000+4 6.905461-7 0.000000+0 1.798700+5 2.005831-6 0.000000+0 409 6  5 1167
 2.698100+5 2.915548-7 0.000000+0 3.597400+5 8.69239-10 0.000000+0 409 6  5 1168
 5.396100+5 3.148540-9 0.000000+0 6.295500+5 8.212900-8 0.000000+0 409 6  5 1169
 7.194800+5 1.920789-9 0.000000+0 8.094200+5 9.37894-10 0.000000+0 409 6  5 1170
 8.993500+5 2.015954-8 0.000000+0 9.892900+5 2.088215-8 0.000000+0 409 6  5 1171
 1.079230+6 1.496800-8 0.000000+0 1.169160+6 1.028497-8 0.000000+0 409 6  5 1172
 1.259100+6 6.470149-9 0.000000+0 1.349030+6 3.573862-9 0.000000+0 409 6  5 1173
 1.438970+6 1.582383-9 0.000000+0 1.528900+6 4.723814-7 0.000000+0 409 6  5 1174
 1.618840+6 1.286608-6 0.000000+0 1.708770+6 6.418008-8 0.000000+0 409 6  5 1175
 1.798710+6 6.10073-11 0.000000+0 1.888650+6 2.22475-11 0.000000+0 409 6  5 1176
 1.978580+6 3.36425-12 0.000000+0 2.068520+6 2.539937-7 0.000000+0 409 6  5 1177
 2.158450+6 3.751811-7 0.000000+0 2.248390+6 7.551905-7 0.000000+0 409 6  5 1178
 2.338320+6 2.721218-7 0.000000+0 2.428260+6 0.000000+0 0.000000+0 409 6  5 1179
 2.518190+6 0.000000+0 0.000000+0 2.608130+6 5.326870-7 0.000000+0 409 6  5 1180
 2.698060+6 1.702563-6 0.000000+0 2.788000+6 5.766284-7 0.000000+0 409 6  5 1181
 3.057810+6 3.851523-7 0.000000+0 3.147740+6 2.897101-7 0.000000+0 409 6  5 1182
 3.237680+6 1.344169-7 0.000000+0 3.327610+6 2.207870-7 0.000000+0 409 6  5 1183
 3.417550+6 1.40500-11 0.000000+0 3.507480+6 0.000000+0 0.000000+0 409 6  5 1184
 4.676650+6 0.000000+0 0.000000+0 4.766580+6 1.01367-11 0.000000+0 409 6  5 1185
 4.856520+6 0.000000+0 0.000000+0 4.946450+6 1.04524-11 0.000000+0 409 6  5 1186
 5.036390+6 0.000000+0 0.000000+0                                  409 6  5 1187
 0.000000+0 6.500000+6          0          1        135         45 409 6  5 1188
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 1.237259-8 0.000000+0 409 6  5 1189
 8.994000+4 5.224546-7 0.000000+0 1.798700+5 1.512544-6 0.000000+0 409 6  5 1190
 2.698100+5 2.200850-7 0.000000+0 3.597400+5 1.494735-9 0.000000+0 409 6  5 1191
 4.496800+5 2.917590-9 0.000000+0 5.396100+5 4.542724-9 0.000000+0 409 6  5 1192
 6.295500+5 8.346581-9 0.000000+0 7.194800+5 9.471505-9 0.000000+0 409 6  5 1193
 8.094200+5 9.700383-9 0.000000+0 8.993500+5 1.337921-8 0.000000+0 409 6  5 1194
 9.892900+5 1.648995-7 0.000000+0 1.079230+6 2.691887-8 0.000000+0 409 6  5 1195
 1.169160+6 2.013831-8 0.000000+0 1.349030+6 1.243092-8 0.000000+0 409 6  5 1196
 1.438970+6 9.357462-9 0.000000+0 1.528900+6 4.653228-7 0.000000+0 409 6  5 1197
 1.618840+6 1.259630-6 0.000000+0 1.708770+6 6.374086-8 0.000000+0 409 6  5 1198
 1.798710+6 1.476209-9 0.000000+0 1.888650+6 5.92502-10 0.000000+0 409 6  5 1199
 1.978580+6 1.81289-10 0.000000+0 2.068520+6 8.47242-11 0.000000+0 409 6  5 1200
 2.248390+6 7.077688-7 0.000000+0 2.338320+6 1.730194-8 0.000000+0 409 6  5 1201
 2.428260+6 0.000000+0 0.000000+0 2.518190+6 2.735625-7 0.000000+0 409 6  5 1202
 2.608130+6 2.680702-7 0.000000+0 2.698060+6 6.539525-7 0.000000+0 409 6  5 1203
 2.788000+6 8.078229-7 0.000000+0 2.877940+6 5.148803-7 0.000000+0 409 6  5 1204
 2.967870+6 4.720066-7 0.000000+0 3.057810+6 1.047326-6 0.000000+0 409 6  5 1205
 3.147740+6 3.812877-7 0.000000+0 3.507480+6 2.070992-7 0.000000+0 409 6  5 1206
 3.597420+6 1.476233-7 0.000000+0 3.687350+6 6.247513-8 0.000000+0 409 6  5 1207
 3.777290+6 2.171874-7 0.000000+0 3.867230+6 0.000000+0 0.000000+0 409 6  5 1208
 5.036390+6 0.000000+0 0.000000+0 5.126320+6 2.49487-11 0.000000+0 409 6  5 1209
 5.216260+6 0.000000+0 0.000000+0 5.306190+6 2.57843-11 0.000000+0 409 6  5 1210
 5.396130+6 0.000000+0 0.000000+0                                  409 6  5 1211
 0.000000+0 7.000000+6          0          1        132         44 409 6  5 1212
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 1.205073-8 0.000000+0 409 6  5 1213
 8.994000+4 3.847400-7 0.000000+0 1.798700+5 1.107397-6 0.000000+0 409 6  5 1214
 2.698100+5 1.610788-7 0.000000+0 3.597400+5 9.11217-10 0.000000+0 409 6  5 1215
 4.496800+5 2.174886-9 0.000000+0 5.396100+5 3.732175-9 0.000000+0 409 6  5 1216
 6.295500+5 7.679672-9 0.000000+0 7.194800+5 9.034494-9 0.000000+0 409 6  5 1217
 8.094200+5 1.127167-8 0.000000+0 8.993500+5 4.691298-8 0.000000+0 409 6  5 1218
 9.892900+5 5.295601-8 0.000000+0 1.349030+6 2.909083-8 0.000000+0 409 6  5 1219
 1.438970+6 1.274014-7 0.000000+0 1.528900+6 4.393532-7 0.000000+0 409 6  5 1220
 1.618840+6 1.185292-6 0.000000+0 1.708770+6 6.150670-8 0.000000+0 409 6  5 1221
 1.798710+6 5.176633-9 0.000000+0 1.978580+6 2.495141-9 0.000000+0 409 6  5 1222
 2.068520+6 1.487120-9 0.000000+0 2.248390+6 6.627003-7 0.000000+0 409 6  5 1223
 2.338320+6 1.626899-8 0.000000+0 2.428260+6 4.70189-11 0.000000+0 409 6  5 1224
 2.518190+6 2.76421-11 0.000000+0 2.698060+6 9.694470-7 0.000000+0 409 6  5 1225
 2.788000+6 5.171902-7 0.000000+0 2.877940+6 7.115150-7 0.000000+0 409 6  5 1226
 2.967870+6 4.357896-7 0.000000+0 3.057810+6 3.970791-7 0.000000+0 409 6  5 1227
 3.147740+6 5.638005-7 0.000000+0 3.237680+6 3.234498-7 0.000000+0 409 6  5 1228
 3.417550+6 2.523500-7 0.000000+0 3.507480+6 7.237841-7 0.000000+0 409 6  5 1229
 3.597420+6 1.847511-7 0.000000+0 3.957160+6 7.104225-8 0.000000+0 409 6  5 1230
 4.047100+6 2.881017-8 0.000000+0 4.137030+6 1.825801-7 0.000000+0 409 6  5 1231
 4.226970+6 0.000000+0 0.000000+0 5.486060+6 0.000000+0 0.000000+0 409 6  5 1232
 5.576000+6 2.14118-11 0.000000+0 5.665940+6 0.000000+0 0.000000+0 409 6  5 1233
 5.755870+6 2.21919-11 0.000000+0 5.845810+6 0.000000+0 0.000000+0 409 6  5 1234
 0.000000+0 7.500000+6          0          1        141         47 409 6  5 1235
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 1.206735-8 0.000000+0 409 6  5 1236
 8.994000+4 3.114729-7 0.000000+0 1.798700+5 8.914607-7 0.000000+0 409 6  5 1237
 2.698100+5 1.298882-7 0.000000+0 3.597400+5 1.540839-9 0.000000+0 409 6  5 1238
 4.496800+5 3.046928-9 0.000000+0 5.396100+5 4.834833-9 0.000000+0 409 6  5 1239
 6.295500+5 9.023878-9 0.000000+0 8.094200+5 1.180335-8 0.000000+0 409 6  5 1240
 8.993500+5 1.858765-8 0.000000+0 9.892900+5 5.014128-8 0.000000+0 409 6  5 1241
 1.079230+6 5.595049-8 0.000000+0 1.438970+6 3.966445-8 0.000000+0 409 6  5 1242
 1.528900+6 4.537757-7 0.000000+0 1.618840+6 1.190973-6 0.000000+0 409 6  5 1243
 1.708770+6 7.283899-8 0.000000+0 1.798710+6 1.181718-7 0.000000+0 409 6  5 1244
 1.888650+6 9.382677-9 0.000000+0 1.978580+6 6.970062-9 0.000000+0 409 6  5 1245
 2.068520+6 5.608976-9 0.000000+0 2.248390+6 6.686913-7 0.000000+0 409 6  5 1246
 2.338320+6 1.856477-8 0.000000+0 2.428260+6 1.486701-9 0.000000+0 409 6  5 1247
 2.518190+6 8.37546-10 0.000000+0 2.608130+6 2.617742-7 0.000000+0 409 6  5 1248
 2.698060+6 6.342588-7 0.000000+0 2.788000+6 5.365615-7 0.000000+0 409 6  5 1249
 3.237680+6 3.584942-7 0.000000+0 3.327610+6 5.571872-7 0.000000+0 409 6  5 1250
 3.417550+6 2.873661-7 0.000000+0 3.507480+6 2.537209-7 0.000000+0 409 6  5 1251
 3.597420+6 4.107502-7 0.000000+0 3.687350+6 1.904298-7 0.000000+0 409 6  5 1252
 3.777290+6 1.627167-7 0.000000+0 3.867230+6 6.078338-7 0.000000+0 409 6  5 1253
 3.957160+6 1.174506-7 0.000000+0 4.226970+6 7.145334-8 0.000000+0 409 6  5 1254
 4.406840+6 2.881211-8 0.000000+0 4.496770+6 1.134085-8 0.000000+0 409 6  5 1255
 4.586710+6 1.757755-7 0.000000+0 4.676650+6 0.000000+0 0.000000+0 409 6  5 1256
 5.845810+6 0.000000+0 0.000000+0 5.935740+6 2.71314-11 0.000000+0 409 6  5 1257
 6.025680+6 1.13923-12 0.000000+0 6.115610+6 2.81838-11 0.000000+0 409 6  5 1258
 6.205550+6 0.000000+0 0.000000+0                                  409 6  5 1259
 0.000000+0 8.000000+6          0          1        123         41 409 6  5 1260
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 1.190094-8 0.000000+0 409 6  5 1261
 8.994000+4 2.401615-7 0.000000+0 1.798700+5 6.816614-7 0.000000+0 409 6  5 1262
 2.698100+5 9.924994-8 0.000000+0 3.597400+5 3.237776-8 0.000000+0 409 6  5 1263
 4.496800+5 2.290455-9 0.000000+0 5.396100+5 3.980996-9 0.000000+0 409 6  5 1264
 6.295500+5 7.843197-9 0.000000+0 7.194800+5 9.587878-9 0.000000+0 409 6  5 1265
 8.094200+5 1.234657-8 0.000000+0 8.993500+5 4.614827-8 0.000000+0 409 6  5 1266
 9.892900+5 5.465854-8 0.000000+0 1.438970+6 4.372110-8 0.000000+0 409 6  5 1267
 1.528900+6 4.161315-7 0.000000+0 1.618840+6 1.085898-6 0.000000+0 409 6  5 1268
 1.708770+6 7.359386-8 0.000000+0 1.798710+6 2.723333-8 0.000000+0 409 6  5 1269
 2.068520+6 1.882850-8 0.000000+0 2.158450+6 3.150847-7 0.000000+0 409 6  5 1270
 2.248390+6 6.982671-7 0.000000+0 2.338320+6 2.022436-8 0.000000+0 409 6  5 1271
 2.428260+6 3.770623-9 0.000000+0 2.518190+6 2.908015-9 0.000000+0 409 6  5 1272
 2.698060+6 9.646748-7 0.000000+0 2.788000+6 5.237348-7 0.000000+0 409 6  5 1273
 3.597420+6 2.175550-7 0.000000+0 3.687350+6 3.798489-7 0.000000+0 409 6  5 1274
 3.777290+6 1.612739-7 0.000000+0 3.867230+6 1.390445-7 0.000000+0 409 6  5 1275
 3.957160+6 2.669335-7 0.000000+0 4.047100+6 1.051246-7 0.000000+0 409 6  5 1276
 4.137030+6 9.175097-8 0.000000+0 4.226970+6 6.606874-8 0.000000+0 409 6  5 1277
 4.316900+6 4.111672-7 0.000000+0 4.406840+6 4.376483-8 0.000000+0 409 6  5 1278
 4.676650+6 2.899035-8 0.000000+0 4.766580+6 2.067170-8 0.000000+0 409 6  5 1279
 4.856520+6 7.730733-9 0.000000+0 4.946450+6 1.383659-7 0.000000+0 409 6  5 1280
 5.036390+6 0.000000+0 0.000000+0                                  409 6  5 1281
 0.000000+0 8.500000+6          0          1        141         47 409 6  5 1282
 0.000000+0 0.000000+0 0.000000+0 8.544000+4 1.171017-8 0.000000+0 409 6  5 1283
 8.994000+4 2.015416-7 0.000000+0 1.798700+5 5.682846-7 0.000000+0 409 6  5 1284
 2.698100+5 8.298133-8 0.000000+0 3.597400+5 1.632984-9 0.000000+0 409 6  5 1285
 4.496800+5 3.264727-9 0.000000+0 5.396100+5 5.241911-9 0.000000+0 409 6  5 1286
 6.295500+5 9.222067-9 0.000000+0 7.194800+5 1.136452-8 0.000000+0 409 6  5 1287
 8.094200+5 1.228931-7 0.000000+0 8.993500+5 1.994397-8 0.000000+0 409 6  5 1288
 9.892900+5 4.687380-8 0.000000+0 1.079230+6 5.349254-8 0.000000+0 409 6  5 1289
 1.438970+6 4.747035-8 0.000000+0 1.528900+6 4.077786-7 0.000000+0 409 6  5 1290
 1.618840+6 1.064470-6 0.000000+0 1.708770+6 7.476953-8 0.000000+0 409 6  5 1291
 1.798710+6 3.347848-8 0.000000+0 2.068520+6 2.796119-8 0.000000+0 409 6  5 1292
 2.248390+6 5.750239-7 0.000000+0 2.338320+6 3.416663-8 0.000000+0 409 6  5 1293
 2.428260+6 1.802052-8 0.000000+0 2.518190+6 1.471556-8 0.000000+0 409 6  5 1294
 2.608130+6 3.477227-7 0.000000+0 2.698060+6 6.253348-7 0.000000+0 409 6  5 1295
 2.788000+6 5.417187-7 0.000000+0 3.777290+6 1.930765-7 0.000000+0 409 6  5 1296
